id,class_1,class_2,class_3,class_4
100518,0.07024731,0.5368108,0.30761105,0.08533083
100519,0.05771872,0.53199023,0.21944389,0.19084711
100520,0.066612914,0.6730926,0.10548541,0.15480906
100521,0.13209501,0.61431104,0.1905561,0.0630379
100522,0.07255562,0.6517227,0.120760635,0.15496103
100523,0.07824763,0.63552296,0.18307106,0.10315836
100524,0.06684852,0.5835518,0.13888718,0.21071246
100525,0.094123796,0.45262223,0.32861543,0.12463852
100526,0.09895927,0.41068932,0.33470836,0.15564305
100527,0.07482372,0.59069395,0.17397757,0.16050473
100528,0.07960215,0.5267642,0.2688806,0.12475309
100529,0.08336303,0.591953,0.14552715,0.17915684
100530,0.087112315,0.555329,0.18441507,0.17314361
100531,0.06181847,0.56593025,0.20689832,0.165353
100532,0.078043096,0.63106614,0.1462906,0.14460021
100533,0.07801378,0.52846885,0.2539917,0.1395257
100534,0.14444627,0.5443909,0.21998996,0.09117288
100535,0.07691752,0.65612376,0.16956408,0.097394645
100536,0.10440513,0.47546095,0.106251925,0.313882
100537,0.13705747,0.58842254,0.10338665,0.17113337
100538,0.07792305,0.65040267,0.15853667,0.113137595
100539,0.07940461,0.5948065,0.16258132,0.16320759
100540,0.060024075,0.67332304,0.1477955,0.118857406
100541,0.08076875,0.44247937,0.27583835,0.2009136
100542,0.07445624,0.53073674,0.217034,0.17777301
100543,0.07325668,0.49252275,0.18231678,0.25190383
100544,0.073240355,0.6617702,0.15788116,0.10710827
100545,0.06850891,0.59016746,0.19191527,0.14940834
100546,0.0742453,0.47402543,0.37479272,0.07693658
100547,0.08090139,0.6127983,0.123346016,0.18295431
100548,0.07900198,0.4522926,0.3097455,0.15895994
100549,0.097052455,0.6798993,0.13043797,0.09261027
100550,0.07591645,0.64040947,0.16308671,0.12058737
100551,0.08060355,0.46514276,0.25155848,0.20269515
100552,0.06421052,0.6631283,0.15253457,0.12012659
100553,0.10320845,0.60367167,0.13886814,0.15425177
100554,0.077675685,0.5846503,0.13540217,0.20227186
100555,0.07873025,0.38557172,0.383527,0.15217103
100556,0.09958111,0.6267508,0.1402246,0.13344346
100557,0.06864654,0.5518112,0.12674338,0.25279886
100558,0.11585501,0.6017525,0.2348354,0.04755712
100559,0.060922433,0.63352287,0.15606937,0.14948533
100560,0.09399659,0.56847006,0.23560585,0.10192751
100561,0.099649854,0.6157065,0.19476429,0.08987936
100562,0.1200526,0.6683669,0.15177433,0.05980621
100563,0.09178558,0.4750327,0.35250515,0.08067658
100564,0.060589194,0.591851,0.22351645,0.12404333
100565,0.09150632,0.58895475,0.18910994,0.13042898
100566,0.07659191,0.559494,0.23293641,0.13097768
100567,0.09698645,0.65044403,0.1546257,0.097943805
100568,0.13620615,0.46758774,0.29940507,0.09680099
100569,0.104190595,0.57409364,0.19088848,0.1308273
100570,0.09467044,0.60888636,0.20752265,0.08892059
100571,0.05857272,0.6530164,0.1599292,0.12848172
100572,0.07866193,0.5312236,0.21625946,0.17385499
100573,0.0967931,0.5774059,0.20263027,0.12317065
100574,0.07804205,0.29545245,0.51332045,0.11318506
100575,0.06790206,0.46819893,0.3686773,0.09522173
100576,0.09999623,0.49428654,0.26675865,0.13895854
100577,0.08059147,0.55899173,0.20910157,0.15131523
100578,0.08010519,0.5085571,0.33811843,0.0732193
100579,0.09867217,0.54709727,0.23457457,0.11965605
100580,0.08717855,0.7373685,0.088195294,0.08725763
100581,0.08356278,0.5789519,0.21065244,0.12683284
100582,0.0870783,0.6059857,0.17795004,0.12898596
100583,0.08144711,0.65809065,0.14008243,0.12037975
100584,0.06957238,0.5966931,0.17783907,0.15589544
100585,0.06243802,0.3954517,0.47063127,0.071478985
100586,0.123973854,0.65572464,0.16917206,0.05112944
100587,0.111886196,0.7097004,0.102720425,0.07569297
100588,0.0993611,0.54928577,0.22168998,0.12966317
100589,0.058460027,0.674752,0.14925171,0.11753627
100590,0.04571801,0.6837099,0.24280919,0.027762901
100591,0.03558073,0.5516162,0.30363637,0.109166734
100592,0.07787913,0.57279515,0.19144781,0.15787788
100593,0.07635334,0.68042576,0.14613947,0.09708144
100594,0.06837398,0.6108883,0.18751797,0.13321973
100595,0.096905515,0.52038175,0.25926107,0.12345168
100596,0.10674231,0.5262727,0.21392342,0.15306152
100597,0.078821465,0.62291324,0.1549976,0.14326766
100598,0.08206326,0.6143219,0.18497434,0.11864054
100599,0.05556513,0.68586046,0.1644447,0.09412971
100600,0.07220317,0.55985934,0.21158783,0.15634969
100601,0.088877164,0.6022897,0.14877765,0.16005552
100602,0.0753338,0.5494442,0.24221128,0.13301072
100603,0.121935524,0.5664397,0.19906163,0.11256314
100604,0.07017273,0.5272041,0.18239594,0.22022726
100605,0.08275321,0.59076196,0.14783897,0.17864588
100606,0.09160986,0.48814115,0.26687565,0.15337327
100607,0.106306866,0.4422634,0.3049397,0.14649002
100608,0.07158461,0.56433713,0.2674784,0.096599825
100609,0.06494182,0.6247644,0.13292666,0.17736714
100610,0.087806,0.3825985,0.41366702,0.11592854
100611,0.09820278,0.39826316,0.42543796,0.07809612
100612,0.1481327,0.4798595,0.3093925,0.06261535
100613,0.08309824,0.6536537,0.19900852,0.06423962
100614,0.07241407,0.4760457,0.2978397,0.15370056
100615,0.077542685,0.4845496,0.23909697,0.19881079
100616,0.090127304,0.59411424,0.16992916,0.14582926
100617,0.081361294,0.63026714,0.2081306,0.08024095
100618,0.08413295,0.6352092,0.16919006,0.11146778
100619,0.09313468,0.573291,0.18310148,0.15047282
100620,0.08330719,0.52585834,0.15271698,0.23811749
100621,0.09719125,0.5716593,0.2085953,0.12255413
100622,0.08233448,0.6417771,0.23350273,0.042385735
100623,0.051227827,0.8239475,0.050893646,0.07393101
100624,0.077109285,0.6014741,0.2441407,0.07727591
100625,0.09656024,0.46868828,0.29807124,0.13668022
100626,0.07702398,0.56645864,0.13948998,0.21702746
100627,0.08697293,0.6009338,0.16085373,0.15123951
100628,0.07307021,0.70668274,0.14441413,0.07583291
100629,0.09410123,0.64589006,0.11847563,0.14153308
100630,0.07416132,0.66653895,0.13176215,0.1275376
100631,0.12030442,0.63198733,0.1300514,0.11765687
100632,0.09722488,0.52598536,0.25313947,0.12365028
100633,0.08924737,0.59366333,0.21472429,0.10236496
100634,0.05577872,0.5999221,0.22146855,0.12283059
100635,0.07719116,0.6801024,0.16587794,0.0768285
100636,0.09468889,0.5370104,0.19583553,0.1724652
100637,0.085271165,0.63308424,0.16114654,0.120498076
100638,0.103399694,0.6220341,0.17366421,0.100902
100639,0.08064046,0.616439,0.14587998,0.1570405
100640,0.07925027,0.46158567,0.215478,0.24368604
100641,0.08770502,0.6328418,0.110036425,0.16941671
100642,0.07781541,0.44378495,0.35582078,0.12257883
100643,0.066432506,0.6791082,0.16700651,0.08745275
100644,0.07842453,0.63808495,0.17200966,0.11148083
100645,0.074246965,0.6457441,0.12335337,0.15665558
100646,0.086237244,0.5077974,0.15327378,0.2526916
100647,0.06380354,0.4025992,0.37576762,0.15782964
100648,0.11905607,0.5094929,0.27041206,0.10103895
100649,0.09510969,0.5285105,0.25526714,0.12111265
100650,0.08916611,0.56528753,0.259825,0.085721344
100651,0.115311176,0.63159233,0.13089836,0.12219814
100652,0.08124021,0.42676377,0.31923503,0.17276101
100653,0.09736725,0.4977486,0.25805044,0.14683372
100654,0.074858174,0.6688315,0.18100749,0.0753028
100655,0.111432575,0.51339126,0.250404,0.12477212
100656,0.074390516,0.547537,0.21418677,0.1638857
100657,0.11006439,0.56633466,0.20578425,0.11781666
100658,0.08634171,0.5194134,0.22252142,0.17172346
100659,0.069357716,0.5392161,0.22231346,0.16911271
100660,0.10295194,0.599949,0.16315256,0.13394648
100661,0.0944975,0.6744894,0.16645971,0.064553425
100662,0.096588016,0.57407117,0.22918984,0.10015102
100663,0.07695914,0.4952962,0.23901294,0.18873166
100664,0.05733118,0.6924552,0.14859481,0.101618834
100665,0.06493523,0.6711519,0.10778975,0.15612315
100666,0.06481371,0.5702899,0.2196597,0.14523666
100667,0.09635324,0.64982045,0.13379264,0.120033674
100668,0.07716345,0.66821325,0.13226642,0.122356854
100669,0.09591119,0.46916714,0.35748708,0.07743464
100670,0.08025892,0.49225882,0.25683662,0.17064556
100671,0.08038137,0.5471626,0.16950974,0.20294629
100672,0.123686716,0.5931758,0.18679416,0.096343294
100673,0.08146534,0.4889769,0.32612932,0.103428446
100674,0.0917081,0.4180569,0.27078637,0.21944857
100675,0.07461434,0.4909775,0.3502199,0.08418828
100676,0.07069338,0.6431023,0.15714574,0.12905863
100677,0.068134174,0.6901771,0.12738289,0.11430584
100678,0.09153212,0.56503785,0.22736323,0.11606681
100679,0.07645945,0.5270343,0.19048934,0.20601696
100680,0.08685386,0.62617856,0.16144577,0.12552181
100681,0.07201534,0.50641304,0.32062852,0.100943096
100682,0.10485339,0.57185876,0.22406788,0.099219985
100683,0.047545586,0.6837439,0.1477483,0.120962195
100684,0.081116304,0.5964172,0.23218681,0.09027973
100685,0.07564727,0.43215913,0.2783909,0.21380268
100686,0.102605335,0.54981947,0.23640446,0.111170754
100687,0.080588594,0.4498963,0.3124003,0.15711474
100688,0.071067676,0.47623348,0.25793466,0.19476423
100689,0.08851981,0.5494666,0.20742136,0.1545922
100690,0.07341863,0.61930233,0.16675153,0.14052747
100691,0.07791818,0.5242418,0.21326919,0.18457085
100692,0.071077414,0.73171127,0.08956165,0.10764965
100693,0.114136204,0.60830146,0.17076679,0.10679554
100694,0.09537146,0.49652547,0.19710061,0.21100244
100695,0.07512142,0.54882485,0.22638433,0.14966942
100696,0.07525647,0.51926965,0.25314087,0.15233302
100697,0.07949338,0.74091655,0.10614443,0.07344563
100698,0.08193427,0.51685935,0.25849497,0.14271142
100699,0.06991205,0.7284164,0.12832028,0.07335129
100700,0.089473814,0.6633497,0.1077324,0.13944408
100701,0.12944174,0.5726544,0.16851324,0.12939058
100702,0.08211748,0.5778309,0.21520492,0.12484666
100703,0.08053896,0.6380004,0.115772955,0.16568767
100704,0.08758685,0.7743464,0.061740313,0.07632637
100705,0.090427145,0.49092785,0.26572037,0.1529246
100706,0.048225917,0.60755056,0.21754162,0.12668191
100707,0.080646366,0.66810364,0.115955725,0.13529421
100708,0.068521336,0.36432415,0.4859287,0.08122579
100709,0.080130324,0.5396603,0.16671027,0.21349908
100710,0.07233619,0.5968748,0.13568313,0.19510591
100711,0.07183458,0.39788693,0.41544965,0.11482881
100712,0.08096336,0.47031823,0.25325945,0.195459
100713,0.051473826,0.63903916,0.1493706,0.16011648
100714,0.11432274,0.48431897,0.309444,0.09191429
100715,0.118873976,0.5030587,0.2524863,0.12558107
100716,0.068083145,0.7267951,0.11358365,0.09153814
100717,0.082269266,0.674372,0.10297796,0.14038074
100718,0.09101574,0.6482423,0.1543522,0.10638976
100719,0.10143937,0.61098284,0.14395879,0.143619
100720,0.087991916,0.6741256,0.10812253,0.12975997
100721,0.10132727,0.480521,0.2750374,0.1431143
100722,0.057736155,0.5067631,0.35373282,0.08176791
100723,0.059148602,0.4439883,0.3719495,0.12491358
100724,0.095823206,0.580578,0.16770588,0.15589286
100725,0.09754013,0.54062694,0.17943694,0.182396
100726,0.07980134,0.625014,0.17272922,0.1224554
100727,0.047012303,0.30251375,0.51900196,0.131472
100728,0.07907347,0.668613,0.14479227,0.10752129
100729,0.09429778,0.54452467,0.27917072,0.08200685
100730,0.13081889,0.42692095,0.3993064,0.042953778
100731,0.06859203,0.52303797,0.21633695,0.19203307
100732,0.07608615,0.5915354,0.1494936,0.18288486
100733,0.07179744,0.2858926,0.5185164,0.12379356
100734,0.085154824,0.55028695,0.20104896,0.16350928
100735,0.076166466,0.7079967,0.13663149,0.079205275
100736,0.111030184,0.5588325,0.2670656,0.0630717
100737,0.08462875,0.5871283,0.14670032,0.18154266
100738,0.09399676,0.603939,0.21160886,0.09045542
100739,0.09326398,0.65072227,0.1822075,0.07380626
100740,0.100856744,0.5374677,0.2247239,0.13695161
100741,0.050307624,0.679071,0.21574858,0.054872774
100742,0.056470703,0.54891616,0.19463852,0.19997455
100743,0.10449006,0.30128112,0.5475928,0.046636034
100744,0.09028677,0.55304015,0.22831589,0.12835717
100745,0.08476588,0.47350088,0.26672155,0.17501175
100746,0.13587,0.57891786,0.21511705,0.07009512
100747,0.060560834,0.75593233,0.15654676,0.026960088
100748,0.07588478,0.579706,0.17442095,0.16998827
100749,0.08554684,0.4540401,0.33555913,0.12485387
100750,0.095583625,0.6587103,0.17525195,0.0704541
100751,0.093416974,0.44891086,0.30036297,0.15730916
100752,0.06894636,0.53445923,0.17609864,0.22049575
100753,0.063019834,0.5797095,0.26103652,0.09623416
100754,0.06964471,0.7525318,0.07355005,0.10427338
100755,0.105237365,0.46008542,0.3551479,0.07952934
100756,0.07382699,0.5157449,0.28300753,0.12742057
100757,0.093732946,0.44710356,0.34672964,0.112433836
100758,0.087427996,0.5897055,0.18212411,0.1407424
100759,0.07356883,0.60852325,0.17285366,0.14505424
100760,0.07067602,0.51793087,0.1751514,0.2362417
100761,0.081647806,0.59738475,0.15472236,0.1662451
100762,0.08214605,0.6486731,0.15168321,0.11749764
100763,0.0825917,0.51586276,0.26781267,0.1337329
100764,0.07510349,0.63533944,0.15093532,0.13862175
100765,0.08402211,0.79553175,0.06345492,0.05699119
100766,0.079904966,0.42906874,0.3771643,0.11386198
100767,0.08201615,0.57176995,0.17347759,0.17273632
100768,0.09121528,0.5694326,0.24949953,0.08985254
100769,0.06905774,0.5301786,0.28442004,0.11634367
100770,0.0834288,0.6074774,0.20184262,0.10725118
100771,0.07334814,0.7486731,0.083580814,0.094397984
100772,0.0813,0.43008837,0.334657,0.15395457
100773,0.07312138,0.7198315,0.11251377,0.094533294
100774,0.06770321,0.5807444,0.13883784,0.2127146
100775,0.104218066,0.56406045,0.20383891,0.12788256
100776,0.07610749,0.71569705,0.14440762,0.06378786
100777,0.06861415,0.55353564,0.1618795,0.21597071
100778,0.068539135,0.7236225,0.13435066,0.073487766
100779,0.090199,0.6549716,0.12335001,0.13147944
100780,0.10354595,0.5110606,0.21780093,0.16759256
100781,0.10363285,0.62266046,0.16810237,0.105604306
100782,0.08465709,0.5074872,0.24863671,0.15921906
100783,0.10357167,0.44940192,0.3492045,0.09782193
100784,0.0848237,0.5934647,0.24518032,0.07653131
100785,0.075716905,0.70801955,0.14103432,0.075229205
100786,0.060716886,0.5847236,0.2487262,0.10583333
100787,0.06962412,0.7319052,0.12165051,0.07682015
100788,0.079281054,0.68934345,0.12099106,0.11038444
100789,0.07898487,0.6621792,0.13029881,0.12853713
100790,0.09313886,0.56535983,0.26647624,0.07502506
100791,0.05065008,0.7423466,0.10212712,0.10487621
100792,0.076386735,0.73600376,0.124641575,0.062967956
100793,0.07297056,0.59950304,0.21938406,0.10814232
100794,0.09220033,0.5145833,0.19618839,0.19702794
100795,0.067299314,0.69140804,0.1020403,0.13925238
100796,0.15029243,0.6657767,0.16122158,0.022709247
100797,0.12700815,0.68375736,0.15098657,0.038247902
100798,0.07064884,0.5754363,0.15896258,0.19495226
100799,0.047805853,0.80481595,0.086676694,0.06070148
100800,0.13215221,0.5868022,0.12404746,0.1569982
100801,0.08046933,0.5519992,0.18291731,0.18461418
100802,0.07088664,0.70887727,0.09933932,0.120896816
100803,0.078775845,0.4695103,0.34414357,0.1075703
100804,0.07270568,0.47118133,0.24312422,0.21298881
100805,0.076686926,0.6157226,0.20424022,0.10335032
100806,0.06452926,0.6639368,0.14831261,0.12322135
100807,0.08510922,0.3349481,0.4366264,0.14331628
100808,0.09354512,0.5336385,0.23076539,0.14205104
100809,0.07902935,0.57753867,0.17463724,0.16879477
100810,0.084580205,0.6035531,0.22285286,0.08901383
100811,0.09811123,0.5139525,0.24447584,0.14346047
100812,0.0740659,0.6182647,0.12597184,0.18169759
100813,0.074304625,0.50431484,0.2410579,0.1803226
100814,0.07134155,0.62198377,0.21190187,0.09477281
100815,0.051423058,0.74516475,0.10586555,0.09754665
100816,0.09965073,0.42366102,0.29825386,0.17843433
100817,0.09681315,0.69561684,0.1256478,0.08192216
100818,0.080628864,0.6211638,0.19768625,0.1005211
100819,0.07623812,0.6162932,0.17662457,0.1308441
100820,0.054240998,0.7323197,0.17662004,0.03681923
100821,0.071417406,0.8004857,0.066168234,0.06192865
100822,0.10240211,0.6132642,0.22110274,0.0632309
100823,0.113896705,0.56057656,0.24310252,0.08242421
100824,0.09015795,0.674853,0.19530098,0.03968802
100825,0.08134929,0.56541663,0.25846455,0.09476955
100826,0.10939796,0.5044489,0.25773722,0.12841594
100827,0.089463055,0.6403791,0.15212704,0.11803081
100828,0.10019428,0.58923554,0.18957165,0.12099853
100829,0.08026998,0.46375442,0.40848467,0.04749096
100830,0.10584672,0.44568685,0.37269625,0.07577021
100831,0.074043736,0.64060265,0.15860322,0.1267504
100832,0.09244975,0.60139704,0.15059578,0.15555744
100833,0.08830272,0.62279856,0.14504462,0.14385407
100834,0.07810149,0.36274165,0.50698143,0.05217541
100835,0.1020615,0.4248637,0.38893178,0.08414306
100836,0.12116018,0.51109624,0.29068056,0.077063
100837,0.07623595,0.5117314,0.32865712,0.08337555
100838,0.10516108,0.5139509,0.27581364,0.105074376
100839,0.07619919,0.59313816,0.22713894,0.10352376
100840,0.11180716,0.7356253,0.08316378,0.06940367
100841,0.12681778,0.60218394,0.20422624,0.06677202
100842,0.06887975,0.47619164,0.265255,0.1896736
100843,0.150173,0.54337883,0.22286315,0.08358501
100844,0.087863915,0.5377643,0.21649514,0.15787664
100845,0.08650442,0.5958649,0.114654034,0.20297666
100846,0.07973841,0.51067287,0.3418697,0.067719
100847,0.073751904,0.6747055,0.12461497,0.12692764
100848,0.08298547,0.5671598,0.21221757,0.13763721
100849,0.049549446,0.52192074,0.24902427,0.17950554
100850,0.054220885,0.7464007,0.09307806,0.10630034
100851,0.087220095,0.5880619,0.20347278,0.12124522
100852,0.1453734,0.4784365,0.23687916,0.13931093
100853,0.066054836,0.48897102,0.31648105,0.12849312
100854,0.08927691,0.5742705,0.15753664,0.17891596
100855,0.111496784,0.6929806,0.13848798,0.057034712
100856,0.08144156,0.5337808,0.1676184,0.21715929
100857,0.08814479,0.6367655,0.14169905,0.1333907
100858,0.08215774,0.68383837,0.14573891,0.08826493
100859,0.14367619,0.50192094,0.24719912,0.10720371
100860,0.08090995,0.6651669,0.17378807,0.08013507
100861,0.06641,0.6634322,0.15624553,0.11391226
100862,0.114478394,0.49015552,0.24490695,0.1504591
100863,0.07628934,0.5305923,0.23859462,0.15452373
100864,0.11818349,0.54014355,0.25898734,0.082685575
100865,0.07028018,0.6349478,0.21251631,0.08225572
100866,0.08890501,0.4826794,0.27348325,0.15493229
100867,0.070896626,0.5259381,0.3247176,0.07844773
100868,0.1170787,0.5268336,0.23189883,0.12418885
100869,0.08962878,0.630314,0.13252506,0.14753222
100870,0.08603059,0.69905615,0.11603405,0.09887919
100871,0.07703912,0.67110425,0.17307273,0.078783855
100872,0.07794181,0.5733617,0.28120205,0.0674945
100873,0.08569066,0.69473743,0.09047359,0.12909831
100874,0.08082123,0.64196724,0.14409786,0.1331137
100875,0.0710672,0.6699135,0.13647997,0.12253936
100876,0.09355339,0.55358654,0.24987762,0.102982424
100877,0.103756055,0.4758475,0.18763909,0.23275739
100878,0.094691955,0.5151074,0.28990358,0.100297086
100879,0.09148448,0.69763976,0.09561823,0.11525751
100880,0.04235203,0.5271167,0.35136056,0.07917069
100881,0.095862955,0.58046925,0.16099921,0.1626686
100882,0.090241715,0.55670106,0.18108532,0.1719719
100883,0.11366136,0.50993776,0.24417002,0.13223085
100884,0.10471988,0.5834072,0.18638876,0.12548415
100885,0.074981086,0.4831373,0.20566244,0.23621918
100886,0.07806026,0.64918387,0.104819946,0.16793591
100887,0.071062565,0.5007499,0.20300306,0.22518447
100888,0.079752766,0.7080647,0.1177433,0.094439216
100889,0.07192018,0.6854978,0.12615268,0.11642934
100890,0.11505747,0.5849894,0.22915074,0.07080236
